집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,단속일시_월,단속일시_연,단속일시_일,단속일시_요일,단속일시_시,단속일시_isdaytime,단속일시_season,latitude,longitude
2023,수원시,팔달구청,2023-08-02 10:36:00,남수동 남수동 창룡대로26번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2804045177858,127.019296546403
2023,수원시,팔달구청,2023-08-02 10:36:00,남수동 남수동 창룡대로26번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2804045177858,127.019296546403
2023,수원시,팔달구청,2023-08-02 10:37:00,팔달로2가 팔달로2가 수원천로281,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2785213989175,127.018389270461
2023,수원시,팔달구청,2023-08-02 10:37:00,팔달로2가 팔달로2가 수원천로281,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2785213989175,127.018389270461
2023,수원시,팔달구청,2023-08-02 10:37:00,팔달로2가 팔달로2가 수원천로281,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2785213989175,127.018389270461
2023,수원시,팔달구청,2023-08-02 10:37:00,팔달로2가 팔달로2가 수원천로281,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2785213989175,127.018389270461
2023,수원시,팔달구청,2023-08-02 10:37:00,팔달로2가 팔달로2가 수원천로281,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2785213989175,127.018389270461
2023,수원시,장안구청,2023-08-02 10:38:00,정자동 정자천로173번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2960076236882,126.994488494831
2023,수원시,팔달구청,2023-08-02 10:38:00,팔달로2가 팔달로2가 수원천로275,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2779395792504,127.018505719203
2023,수원시,권선구청,2023-08-02 10:41:00,세류동 1191,국민신문고,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.25479861131,127.019936587283
2023,수원시,팔달구청,2023-08-02 10:43:00,구천동 구천동 매산로155번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,,
2023,수원시,영통구청,2023-08-02 10:44:00,영통구 이의동 1373,국민신문고,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.306253936375,127.041938601636
2023,수원시,팔달구청,2023-08-02 10:46:00,우만동 우만동 468-1 소화전,국민신문고,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.289612849596,127.027953849173
2023,수원시,장안구청,2023-08-02 10:49:00,천천동 만석로5번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2959706240751,126.982078819935
2023,수원시,장안구청,2023-08-02 10:49:00,천천동 만석로5번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2959706240751,126.982078819935
2023,수원시,장안구청,2023-08-02 10:49:00,천천동 만석로5번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2959706240751,126.982078819935
2023,수원시,장안구청,2023-08-02 10:49:00,천천동 만석로5번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2959706240751,126.982078819935
2023,수원시,팔달구청,2023-08-02 10:49:00,경기도수원시팔달구인계동 수원시 팔달구 인계동 939,보행,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2776960934051,127.031437667405
2023,수원시,장안구청,2023-08-02 10:50:00,천천동 만석로19번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2965119918721,126.98348691595
2023,수원시,장안구청,2023-08-02 10:50:00,천천동 만석로19번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2965119918721,126.98348691595
2023,수원시,장안구청,2023-08-02 10:50:00,천천동 만석로19번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2965119918721,126.98348691595
2023,수원시,장안구청,2023-08-02 10:50:00,천천동 만석로19번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2965119918721,126.98348691595
2023,수원시,장안구청,2023-08-02 10:50:00,천천동 만석로19번길,주행형,2023-12-01,8,2023,2,Wednesday,10,morning,summer,37.2965119918721,126.98348691595
