집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,단속일시_월,단속일시_연,단속일시_일,단속일시_요일,단속일시_시,단속일시_isdaytime,단속일시_season,latitude,longitude
2023,수원시,권선구청,2023-10-12 15:25:00,권선동 권중로,주행형,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2523277791605,127.030820248166
2023,수원시,권선구청,2023-10-12 15:25:00,권선동 권중로,주행형,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2523277791605,127.030820248166
2023,수원시,권선구청,2023-10-12 15:26:00,권선동 권중로,주행형,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2523277791605,127.030820248166
2023,수원시,권선구청,2023-10-12 15:27:00,곡반정동 581-6 어린이보호구역,국민신문고,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2339617523854,127.024762163737
2023,수원시,영통구청,2023-10-12 15:30:00,영통구 망포동 339-11,국민신문고,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2443657991201,127.057956620977
2023,수원시,팔달구청,2023-10-12 15:32:00,교동 교동 11-13 인도,국민신문고,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2730308062947,127.014603281294
2023,수원시,영통구청,2023-10-12 15:32:00,영통구 이의동 1255-6,국민신문고,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.3010637608563,127.043019754465
2023,수원시,팔달구청,2023-10-12 15:36:00,교동 교동 79-3 인도,국민신문고,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2723739521733,127.013813803873
2023,수원시,권선구청,2023-10-12 15:46:00,곡반정동 390-2 어린이보호구역,국민신문고,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2328104569921,127.026149443449
2023,수원시,권선구청,2023-10-12 15:53:00,권선동 1257-1 교차로모퉁이,주민신고제,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.2524842821608,127.031196115757
2023,수원시,팔달구청,2023-10-12 15:54:00,매산로2가 매산로2가 111-2 인도,국민신문고,2023-12-01,10,2023,12,Thursday,15,afternoon,fall,37.269303488107,127.006182186963
2023,수원시,팔달구청,2023-10-12 16:01:00,고등동 고등동 118 교차로모퉁이,국민신문고,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.4377369627384,127.103508604053
2023,수원시,장안구청,2023-10-12 16:06:00,영화동 수성로382번길,주행형,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2931161639113,127.014429648227
2023,수원시,장안구청,2023-10-12 16:06:00,영화동 수성로382번길,주행형,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2931161639113,127.014429648227
2023,수원시,장안구청,2023-10-12 16:06:00,영화동 수성로382번길,주행형,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2931161639113,127.014429648227
2023,수원시,장안구청,2023-10-12 16:06:00,영화동 수성로382번길,주행형,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2931161639113,127.014429648227
2023,수원시,장안구청,2023-10-12 16:06:00,영화동 수성로382번길,주행형,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2931161639113,127.014429648227
2023,수원시,팔달구청,2023-10-12 16:07:00,팔달로3가 팔달로3가 32 소화전,국민신문고,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2752824744943,127.016879063596
2023,수원시,권선구청,2023-10-12 16:09:00,세류동 1217 인도,주민신고제,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2514700714258,127.015705437431
2023,수원시,권선구청,2023-10-12 16:11:00,권선동 1013-10 소화전,국민신문고,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2604236482351,127.029783495527
2023,수원시,권선구청,2023-10-12 16:11:00,권선동 1013-10 소화전,국민신문고,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2604236482351,127.029783495527
2023,수원시,장안구청,2023-10-12 16:12:00,영화동 팔달로259번길,주행형,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2897194454469,127.012732538224
2023,수원시,영통구청,2023-10-12 16:18:00,매탄동 매영로,주행형,2023-12-01,10,2023,12,Thursday,16,afternoon,fall,37.2617419172302,127.063685239421
