집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,단속일시_월,단속일시_연,단속일시_일,단속일시_요일,단속일시_시,단속일시_isdaytime,단속일시_season,latitude,longitude
2023,수원시,권선구청,2023-08-15 11:15:00,탑동 892,국민신문고,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.2720387054387,126.974447524664
2023,수원시,팔달구청,2023-08-15 11:24:00,경기도수원시팔달구인계동 수원시 팔달구 인계동 939,보행,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.2776960934051,127.031437667405
2023,수원시,권선구청,2023-08-15 11:28:00,권선동 1112,국민신문고,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.2585199770728,127.021165397078
2023,수원시,권선구청,2023-08-15 11:30:00,구운동 583,국민신문고,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.2761890973787,126.970281893177
2023,수원시,팔달구청,2023-08-15 11:31:00,매산로3가 매산로3가 59-1 인도,국민신문고,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.2694534735802,127.00947973292
2023,수원시,권선구청,2023-08-15 11:38:00,권선동 1061-13 교차로,국민신문고,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.2555307228484,127.023314980292
2023,수원시,장안구청,2023-08-15 11:40:00,정자동 정자동 888-1,국민신문고,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.2918869259517,126.99310377655
2023,수원시,장안구청,2023-08-15 11:42:00,정자동 대평로,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.291503147262,126.996653122964
2023,수원시,장안구청,2023-08-15 11:42:00,정자동 대평로,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.291503147262,126.996653122964
2023,수원시,장안구청,2023-08-15 11:42:00,정자동 대평로142번길,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.3007736449021,126.99126786155
2023,수원시,장안구청,2023-08-15 11:42:00,정자동 대평로,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.291503147262,126.996653122964
2023,수원시,장안구청,2023-08-15 11:42:00,정자동 대평로,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.291503147262,126.996653122964
2023,수원시,장안구청,2023-08-15 11:42:00,정자동 대평로,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.291503147262,126.996653122964
2023,수원시,장안구청,2023-08-15 11:42:00,정자동 대평로,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.291503147262,126.996653122964
2023,수원시,장안구청,2023-08-15 11:43:00,정자동 천천로74번길,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.3002154910112,126.986815548538
2023,수원시,장안구청,2023-08-15 11:43:00,정자동 천천로74번길,주행형,2023-12-01,8,2023,15,Tuesday,11,morning,summer,37.3002154910112,126.986815548538
