집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,단속일시_월,단속일시_연,단속일시_일,단속일시_요일,단속일시_시,단속일시_isdaytime,단속일시_season,latitude,longitude
2023,수원시,영통구청,2023-07-03 20:50:00,영통구 영통동 974-6,국민신문고,2023-12-01,7,2023,3,Monday,20,night,summer,37.2468477575922,127.060771655594
2023,수원시,권선구청,2023-07-03 20:52:00,금곡동 1160-3,국민신문고,2023-12-01,7,2023,3,Monday,20,night,summer,37.2755334600622,126.953387472326
2023,수원시,영통구청,2023-07-03 20:53:00,영통구 영통동 1067,국민신문고,2023-12-01,7,2023,3,Monday,20,night,summer,37.2466728305148,127.059058662158
2023,수원시,권선구청,2023-07-03 20:55:00,금곡동 1160-3,국민신문고,2023-12-01,7,2023,3,Monday,20,night,summer,37.2755334600622,126.953387472326
2023,수원시,권선구청,2023-07-03 20:55:00,금곡동 1160-3,국민신문고,2023-12-01,7,2023,3,Monday,20,night,summer,37.2755334600622,126.953387472326
2023,수원시,권선구청,2023-07-03 20:57:00,금곡동 1160-3,국민신문고,2023-12-01,7,2023,3,Monday,20,night,summer,37.2755334600622,126.953387472326
2023,수원시,권선구청,2023-07-03 20:57:00,금곡동 1160-3,국민신문고,2023-12-01,7,2023,3,Monday,20,night,summer,37.2755334600622,126.953387472326
2023,수원시,권선구청,2023-07-03 21:12:00,권선동 1069,국민신문고,2023-12-01,7,2023,3,Monday,21,night,summer,37.2601137609569,127.022047391467
2023,수원시,장안구청,2023-07-03 21:13:00,영화동 영화동 98-2,국민신문고,2023-12-01,7,2023,3,Monday,21,night,summer,37.2936342875236,127.016945642938
2023,수원시,장안구청,2023-07-03 21:18:00,정자동 정자동 31-8,국민신문고,2023-12-01,7,2023,3,Monday,21,night,summer,37.2943619165866,126.999660641774
2023,수원시,권선구청,2023-07-03 21:39:00,곡반정동 562-2,국민신문고,2023-12-01,7,2023,3,Monday,21,night,summer,,
2023,수원시,권선구청,2023-07-03 21:47:00,곡반정동 596-5,국민신문고,2023-12-01,7,2023,3,Monday,21,night,summer,37.2341068890432,127.028090997887
2023,수원시,영통구청,2023-07-03 21:47:00,영통구 영통동 1055,국민신문고,2023-12-01,7,2023,3,Monday,21,night,summer,37.2575789432716,127.077131433482
2023,수원시,팔달구청,2023-07-03 21:53:00,교동 교동 183 횡단보도,국민신문고,2023-12-01,7,2023,3,Monday,21,night,summer,37.270017412367,127.011746085725
