집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,단속일시_월,단속일시_연,단속일시_일,단속일시_요일,단속일시_시,단속일시_isdaytime,단속일시_season,latitude,longitude
2023,수원시,장안구청,2023-09-21 08:56:00,조원동 수일로,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.3100989081897,127.008829213493
2023,수원시,장안구청,2023-09-21 08:56:00,조원동 수일로,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.3100989081897,127.008829213493
2023,수원시,장안구청,2023-09-21 08:56:00,조원동 수일로,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.3100989081897,127.008829213493
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:58:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:59:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:59:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:59:00,원천동 삼성로268번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2650575526766,127.06405510411
2023,수원시,영통구청,2023-09-21 08:59:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 08:59:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 08:59:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 08:59:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,8,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,팔달구청,2023-09-21 09:00:00,인계동 인계동 369-5 교차로모퉁이,국민신문고,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2719833956597,127.035312007879
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
2023,수원시,영통구청,2023-09-21 09:00:00,원천동 매영로199번길,주행형,2023-12-01,9,2023,21,Thursday,9,morning,fall,37.2640673201784,127.064364176294
